client,concept,domain,measurement,dimension,format,response,model_name,condition,response_ok_syntax,response_ok_semantics,response_error_type
phi_4k_instruct,tie,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""tie"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Colour is universally relevant across all concepts as it helps identify and distinguish objects based on their appearance.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Shape is a fundamental descriptor that helps characterize the form of an object, including ties.""
  },
 ",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,tie,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""tie"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Colour is universally relevant for objects as it helps in identification and categorization.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Shape is universally relevant as it helps characterize the form of the tie and distinguishes it from other neckwear.""
  },
",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,tie,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""tie"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Colour is universally relevant across all concepts as it helps identify and categorize the tie.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""The shape of a tie contributes to its visual identity and distinguishes it from other neckwear.""
  },
  """,phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,tie,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""tie"",
  ""shape"": {
    ""value"": true,
    ""reason"": ""The shape of a tie is distinctive and helps in differentiating it from other neckwear.""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is universally relevant across all concepts, as it provides context for how and where the object is typically used or found.""
 ",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,tie,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""tie"",
  ""shape"": {
    ""value"": true,
    ""reason"": ""The shape of a tie is essential in defining its appearance and how it fits under a collar.""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is universally relevant as it helps contextualize the presence or use of any object.""
  },
  ""material"":",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,tie,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""tie"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Colour is universally relevant across all concepts and helps in identifying, categorizing, and distinguishing the tie.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""The shape of a tie is an essential descriptor that characterizes its form and style.""
  },
",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,broccoli,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""broccoli"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Colour is universally relevant as it helps in the identification and categorization of broccoli.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""The dense clusters of tight green flower buds give broccoli its distinctive shape, which is a key characteristic of the plant.""
  },
  ""texture"": {
    ""value"": true",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,broccoli,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""broccoli"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Colour is a fundamental descriptor that helps in identifying and distinguishing broccoli among other vegetables.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Broccoli's dense clusters of tight green flower buds give it a distinct shape, which is useful for identification and culinary purposes.""
  },
  ""location"": {
   ",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,broccoli,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""broccoli"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Broccoli is typically characterized by its dense clusters of tight green flower buds, making colour a relevant descriptor.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""The dense clusters of tight green flower buds suggest a specific shape, making it a relevant descriptor.""
  },
  ""location"": {
    ""value"": true,
",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,broccoli,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""broccoli"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Broccoli is primarily identified by its green color, which is a key descriptor.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""The dense clusters of tight green flower buds give broccoli its distinctive shape.""
  },
  ""texture"": {
    ""value"": true,
    ""reason"": ""Texture can be relevant",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,broccoli,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""broccoli"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Broccoli is commonly characterized by its green color, which is a universally relevant descriptor.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""The dense clusters of tight green flower buds give broccoli a distinct shape, making it a relevant descriptor.""
  },
  ""texture"": {
    ""value"": true,
",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,broccoli,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""broccoli"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Broccoli is characterized by its green color, which is a key descriptor for identification and categorization.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""The dense clusters of tight green flower buds give broccoli its distinctive shape, which is important for understanding its appearance.""
  },
  ""location"": {
    ""value"":",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,broccoli,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""broccoli"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Broccoli is commonly identified and categorized by its color, which is green.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""The dense clusters of tight green flower buds give broccoli its distinctive shape.""
  },
  ""texture"": {
    ""value"": true,
    ""reason"": ""Texture is relevant as it",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,broccoli,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""broccoli"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Colour is universally relevant as it helps identify and categorize broccoli.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""The dense clusters of tight green flower buds give broccoli its distinctive shape, which is an important descriptor.""
  },
  ""texture"": {
    ""value"": true,
    ""reason",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,broccoli,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""broccoli"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Broccoli is commonly identified and categorized by its green color.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Broccoli has a distinctive shape with dense clusters of tight green flower buds.""
  },
  ""texture"": {
    ""value"": true,
    ""reason"": ""The texture of broccoli contributes",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,broccoli,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""broccoli"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Broccoli's green color is a key characteristic that helps identify it.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""The dense clusters of tight green flower buds give broccoli its unique shape.""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is always relevant as it helps context",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,broccoli,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""broccoli"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""The typical colour of broccoli, being dense clusters of tight green flower buds, helps in identifying and distinguishing it.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""The distinctive shape of broccoli, which is made up of dense clusters of tight green flower buds, is a key characteristic.""
  },
  ""material"":",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,broccoli,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""broccoli"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""The colour of broccoli is a key characteristic used to identify and distinguish it from other plants.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""The shape of broccoli, including its dense clusters of tight green flower buds, is essential for its recognition and categorization.""
  },
  ""location"": {
    ""value"": true,",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,broccoli,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""broccoli"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Broccoli is typically characterized by its green color, which is a key descriptor.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Broccoli has a distinctive shape, with dense clusters of tight green flower buds.""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is always",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,broccoli,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""broccoli"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Broccoli is commonly identified and categorized by its green color, which is a characteristic feature of the plant.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""The shape of broccoli, with its dense clusters of tight green flower buds, is a key identifier of the vegetable.""
  },
  ""texture"": {
    """,phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,broccoli,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""broccoli"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Broccoli's green color is a universal descriptor that helps in identifying it among other vegetables.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""The dense clusters of tight green flower buds give broccoli its distinctive shape, which is recognizable and relevant for identification.""
  },
  ""texture"": {
    """,phi3mini_4k_instruct_q4,context,,,No syntax
