emotion,emotion_label,def_APA,def_Cambridge,def_SentiWordNet,domain,domain_label,dimension,dim_label,dim_definition,dim_range
http://example.org/emotions.owl#Optimism,optimism,hopefulness: the attitude that good things will happen and that peopleâ€™s wishes or aims will ultimately be fulfilled,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",the optimistic feeling that all is going to turn out well\n,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Optimism,optimism,hopefulness: the attitude that good things will happen and that peopleâ€™s wishes or aims will ultimately be fulfilled,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",the optimistic feeling that all is going to turn out well\n,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Optimism,optimism,hopefulness: the attitude that good things will happen and that peopleâ€™s wishes or aims will ultimately be fulfilled,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",the optimistic feeling that all is going to turn out well\n,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Optimism,optimism,hopefulness: the attitude that good things will happen and that peopleâ€™s wishes or aims will ultimately be fulfilled,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",the optimistic feeling that all is going to turn out well\n,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,-,"thinking in a quiet way, often with a serious expression on your face",deep serious thoughtfulness,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,-,"thinking in a quiet way, often with a serious expression on your face",deep serious thoughtfulness,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,-,"thinking in a quiet way, often with a serious expression on your face",deep serious thoughtfulness,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,-,"thinking in a quiet way, often with a serious expression on your face",deep serious thoughtfulness,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,-,"thinking in a quiet way, often with a serious expression on your face",deep serious thoughtfulness,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,-,"thinking in a quiet way, often with a serious expression on your face",deep serious thoughtfulness,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,-,"thinking in a quiet way, often with a serious expression on your face",deep serious thoughtfulness,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,-,"thinking in a quiet way, often with a serious expression on your face",deep serious thoughtfulness,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,-,"thinking in a quiet way, often with a serious expression on your face",deep serious thoughtfulness,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,-,"thinking in a quiet way, often with a serious expression on your face",deep serious thoughtfulness,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,-,"thinking in a quiet way, often with a serious expression on your face",deep serious thoughtfulness,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,-,"thinking in a quiet way, often with a serious expression on your face",deep serious thoughtfulness,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Rage,rage,"intense, typically uncontrolled anger",(a period of) extreme or violent anger,"a feeling of intense anger; \""hell hath no fury like a woman scorned\""; \""his face turned red with rage\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Rage,rage,"intense, typically uncontrolled anger",(a period of) extreme or violent anger,"a feeling of intense anger; \""hell hath no fury like a woman scorned\""; \""his face turned red with rage\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Rage,rage,"intense, typically uncontrolled anger",(a period of) extreme or violent anger,"a feeling of intense anger; \""hell hath no fury like a woman scorned\""; \""his face turned red with rage\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Rage,rage,"intense, typically uncontrolled anger",(a period of) extreme or violent anger,"a feeling of intense anger; \""hell hath no fury like a woman scorned\""; \""his face turned red with rage\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
